mic;symbol;isin;date;open_value;high_value;low_value;last_value;change_prev_close_percentage;turnover
XZAG;CBX;HRZB00ICBEX6;1.7.2021;1982,71;1982,71;1958,28;1971,32;-0,46;1000036,34
XZAG;CBX;HRZB00ICBEX6;30.6.2021;1995,51;1998,05;1980,49;1980,49;-0,78;491624,97
XZAG;CBX;HRZB00ICBEX6;29.6.2021;2001,56;2002,19;1991,03;1996,02;-0,28;487596,19
XZAG;CBX;HRZB00ICBEX6;28.6.2021;2004,95;2006,35;1998,14;2001,56;-0,17;936082,59
XZAG;CBX;HRZB00ICBEX6;25.6.2021;1998,59;2005,75;1993,12;2004,95;0,32;486634,03
XZAG;CBX;HRZB00ICBEX6;24.6.2021;1988,65;1998,59;1988,65;1998,59;0,51;486876,17
XZAG;CBX;HRZB00ICBEX6;23.6.2021;1981,15;1990,93;1981,04;1988,49;0,37;362707,27
XZAG;CBX;HRZB00ICBEX6;21.6.2021;1991,66;1991,66;1980,79;1981,15;-0,56;420270,28
XZAG;CBX;HRZB00ICBEX6;18.6.2021;1996,22;1996,22;1988,52;1992,28;-0,21;536100,21
XZAG;CBX;HRZB00ICBEX6;17.6.2021;1993,1;2000,78;1988,99;1996,43;0,17;636481,96
XZAG;CBX;HRZB00ICBEX6;16.6.2021;1974,21;1993,16;1974,21;1993,1;0,99;861447,39
XZAG;CBX;HRZB00ICBEX6;15.6.2021;1965,82;1976,69;1962,88;1973,6;0,41;416633,83
XZAG;CBX;HRZB00ICBEX6;14.6.2021;1968,82;1972,11;1964,36;1965,61;-0,16;649592,59
XZAG;CBX;HRZB00ICBEX6;11.6.2021;1959,77;1971,26;1959,77;1968,82;0,46;570537,95
XZAG;CBX;HRZB00ICBEX6;10.6.2021;1956,84;1962,49;1955,31;1959,77;0,09;653273,66
XZAG;CBX;HRZB00ICBEX6;9.6.2021;1950,89;1958,88;1945,78;1958,03;0,43;479093,42
XZAG;CBX;HRZB00ICBEX6;8.6.2021;1940,56;1949,56;1938,1;1949,56;0,37;421664,98
XZAG;CBX;HRZB00ICBEX6;7.6.2021;1948,93;1952,99;1942,18;1942,34;-0,34;781283,42
XZAG;CBX;HRZB00ICBEX6;4.6.2021;1952,66;1957,66;1948,93;1948,93;-0,14;1175066,7
XZAG;CBX;HRZB00ICBEX6;2.6.2021;1944,66;1951,71;1940,88;1951,71;0,36;773233,11
XZAG;CBX;HRZB00ICBEX6;1.6.2021;1933,86;1945,33;1933,86;1944,66;0,61;392064,58
XZAG;CBX;HRZB00ICBEX6;31.5.2021;1928,96;1933,49;1924,92;1932,84;0,22;188012,24
XZAG;CBX;HRZB00ICBEX6;28.5.2021;1926,89;1931,36;1922,88;1928,52;0,08;417631,6
XZAG;CBX;HRZB00ICBEX6;27.5.2021;1932,28;1935,61;1926,89;1926,89;-0,28;1254291,56
XZAG;CBX;HRZB00ICBEX6;26.5.2021;1935,39;1936,51;1929,81;1932,26;-0,16;966214,04
XZAG;CBX;HRZB00ICBEX6;25.5.2021;1940,25;1944,01;1933,3;1935,39;-0,27;993092,74
XZAG;CBX;HRZB00ICBEX6;24.5.2021;1943,6;1945,43;1928,21;1940,65;-0,15;864860,46
XZAG;CBX;HRZB00ICBEX6;21.5.2021;1954,36;1959,79;1943,33;1943,6;-0,52;704570,97
XZAG;CBX;HRZB00ICBEX6;20.5.2021;1949,16;1953,73;1945,37;1953,73;0,22;708691,38
XZAG;CBX;HRZB00ICBEX6;19.5.2021;1951,14;1955,99;1947,99;1949,5;-0,15;1029510,56
XZAG;CBX;HRZB00ICBEX6;18.5.2021;1944,43;1957,34;1941,97;1952,48;0,49;882617,22
XZAG;CBX;HRZB00ICBEX6;17.5.2021;1940,76;1947,06;1936,93;1942,98;0,15;1101984,38
XZAG;CBX;HRZB00ICBEX6;14.5.2021;1939,8;1949,65;1937,94;1940,04;0,12;805753,97
XZAG;CBX;HRZB00ICBEX6;13.5.2021;1946,8;1947,75;1934,36;1937,73;-0,47;1111896,65
XZAG;CBX;HRZB00ICBEX6;12.5.2021;1950,84;1958,85;1945,98;1946,8;-0,21;1197620,08
XZAG;CBX;HRZB00ICBEX6;11.5.2021;1961,37;1962,06;1949,54;1950,84;-0,45;705624,2
XZAG;CBX;HRZB00ICBEX6;10.5.2021;1935,53;1961,99;1935,41;1959,58;1,24;1779177,96
XZAG;CBX;HRZB00ICBEX6;7.5.2021;1932,11;1938,22;1928,62;1935,53;0,25;1121818,87
XZAG;CBX;HRZB00ICBEX6;6.5.2021;1923,98;1935,01;1923,98;1930,65;0,38;594330,44
XZAG;CBX;HRZB00ICBEX6;5.5.2021;1917,38;1926,16;1911,22;1923,39;0,35;1151550,36
XZAG;CBX;HRZB00ICBEX6;4.5.2021;1906,42;1922,18;1906,42;1916,76;0,57;1020531,31
XZAG;CBX;HRZB00ICBEX6;3.5.2021;1893,62;1905,83;1892,47;1905,83;0,65;1119515,54
XZAG;CBX;HRZB00ICBEX6;30.4.2021;1894,08;1895,35;1888,23;1893,51;-0,03;990856,11
XZAG;CBX;HRZB00ICBEX6;29.4.2021;1886,94;1894,66;1881,93;1894,08;0,38;1203801,61
XZAG;CBX;HRZB00ICBEX6;28.4.2021;1899,5;1899,5;1886,73;1886,94;-0,71;1081478,08
XZAG;CBX;HRZB00ICBEX6;27.4.2021;1895,29;1901,21;1890,74;1900,52;0,27;384944,17
XZAG;CBX;HRZB00ICBEX6;26.4.2021;1888,64;1895,34;1885,11;1895,34;0,44;447495,68
XZAG;CBX;HRZB00ICBEX6;23.4.2021;1883,7;1887,19;1881,41;1887,11;0,2;760056,59
XZAG;CBX;HRZB00ICBEX6;22.4.2021;1877,8;1887,56;1877,8;1883,42;0,3;858455,68
XZAG;CBX;HRZB00ICBEX6;21.4.2021;1879,74;1880,4;1876,95;1877,8;-0,09;530728,67
XZAG;CBX;HRZB00ICBEX6;20.4.2021;1882,38;1884,14;1875,5;1879,46;-0,12;668266,56
XZAG;CBX;HRZB00ICBEX6;19.4.2021;1878,67;1881,75;1874,06;1881,75;0,16;420340,74
XZAG;CBX;HRZB00ICBEX6;16.4.2021;1882,17;1883,34;1876,71;1878,67;-0,19;424976,67
XZAG;CBX;HRZB00ICBEX6;15.4.2021;1886,25;1889,23;1880,97;1882,17;-0,22;398076,7
XZAG;CBX;HRZB00ICBEX6;14.4.2021;1887,01;1890,21;1880,58;1886,25;-0,04;681121,24
XZAG;CBX;HRZB00ICBEX6;13.4.2021;1881,66;1888,29;1879,17;1887,01;0,26;322390,21
XZAG;CBX;HRZB00ICBEX6;12.4.2021;1888,57;1888,59;1876,77;1882,17;-0,36;413072,79
XZAG;CBX;HRZB00ICBEX6;9.4.2021;1886,55;1890,83;1883,11;1889,05;0,06;358703,56
XZAG;CBX;HRZB00ICBEX6;8.4.2021;1881,26;1889,11;1878,35;1887,88;0,35;650408,84
XZAG;CBX;HRZB00ICBEX6;7.4.2021;1875,57;1882,76;1875,57;1881,26;0,3;328780,37
XZAG;CBX;HRZB00ICBEX6;6.4.2021;1874,8;1881,66;1872,46;1875,57;-0,05;487383,98
XZAG;CBX;HRZB00ICBEX6;1.4.2021;1872,22;1880,43;1872,08;1876,58;0,23;470637,57
XZAG;CBX;HRZB00ICBEX6;31.3.2021;1867,9;1877,03;1867,9;1872,22;0,23;684149,29
XZAG;CBX;HRZB00ICBEX6;30.3.2021;1851,43;1868,08;1851,43;1867,9;0,89;552875,38
XZAG;CBX;HRZB00ICBEX6;29.3.2021;1846,87;1857,8;1844,58;1851,43;0,18;456605,57
XZAG;CBX;HRZB00ICBEX6;26.3.2021;1846,36;1850,81;1840,57;1848,06;0,09;737995,04
XZAG;CBX;HRZB00ICBEX6;25.3.2021;1853,8;1855,87;1845,13;1846,46;-0,38;616174,04
XZAG;CBX;HRZB00ICBEX6;24.3.2021;1862,55;1862,97;1849,88;1853,53;-0,48;369584,08
XZAG;CBX;HRZB00ICBEX6;23.3.2021;1856,34;1862,55;1855,42;1862,55;0,33;545350,16
XZAG;CBX;HRZB00ICBEX6;22.3.2021;1854,53;1856,34;1841,48;1856,34;0,1;557395,66
XZAG;CBX;HRZB00ICBEX6;19.3.2021;1855,68;1856,45;1842,04;1854,42;-0,07;699815,63
XZAG;CBX;HRZB00ICBEX6;18.3.2021;1863,51;1865,26;1855,68;1855,68;-0,42;533724,25
XZAG;CBX;HRZB00ICBEX6;17.3.2021;1876,71;1878,49;1863,51;1863,51;-0,73;364099,8
XZAG;CBX;HRZB00ICBEX6;16.3.2021;1877,17;1887,26;1876,89;1877,16;-0,04;639069,66
XZAG;CBX;HRZB00ICBEX6;15.3.2021;1869,72;1882,58;1869,72;1877,84;0,41;454139,93
XZAG;CBX;HRZB00ICBEX6;12.3.2021;1863,95;1873,13;1857,17;1870,2;0,28;1083350,88
XZAG;CBX;HRZB00ICBEX6;11.3.2021;1862,7;1865,16;1857,59;1864,9;0,12;777265,75
XZAG;CBX;HRZB00ICBEX6;10.3.2021;1861,67;1864,66;1855,69;1862,7;-0,03;933500,29
XZAG;CBX;HRZB00ICBEX6;9.3.2021;1846,65;1863,5;1841,56;1863,19;0,9;1147731,67
XZAG;CBX;HRZB00ICBEX6;8.3.2021;1829,77;1846,65;1829,06;1846,65;0,92;498372,43
XZAG;CBX;HRZB00ICBEX6;5.3.2021;1846,23;1846,23;1827,5;1829,77;-0,85;620102,82
XZAG;CBX;HRZB00ICBEX6;4.3.2021;1844,35;1850,18;1843,12;1845,41;0,07;434607,08
XZAG;CBX;HRZB00ICBEX6;3.3.2021;1841,04;1845,24;1839,06;1844,1;0,17;493172,48
XZAG;CBX;HRZB00ICBEX6;2.3.2021;1830,55;1845,17;1830,55;1841,04;0,61;523041,15
XZAG;CBX;HRZB00ICBEX6;1.3.2021;1830,19;1835,72;1828,24;1829,88;-0,02;355882,64
XZAG;CBX;HRZB00ICBEX6;26.2.2021;1840,45;1841,34;1830,19;1830,19;-0,49;539353,48
XZAG;CBX;HRZB00ICBEX6;25.2.2021;1842,89;1846,06;1836,36;1839,11;-0,21;770020,54
XZAG;CBX;HRZB00ICBEX6;24.2.2021;1832,71;1843,02;1832,71;1842,89;0,56;548872,84
XZAG;CBX;HRZB00ICBEX6;23.2.2021;1837,95;1838,48;1830,36;1832,71;-0,26;421365,63
XZAG;CBX;HRZB00ICBEX6;22.2.2021;1849,64;1853,63;1837,5;1837,5;-0,63;913274,22
XZAG;CBX;HRZB00ICBEX6;19.2.2021;1839,85;1855,21;1837,6;1849,19;0,49;900953,6
XZAG;CBX;HRZB00ICBEX6;18.2.2021;1839,26;1841,88;1836,76;1840,26;0,08;499795,21
XZAG;CBX;HRZB00ICBEX6;17.2.2021;1833,87;1839,83;1829,53;1838,85;0,27;775589,45
XZAG;CBX;HRZB00ICBEX6;16.2.2021;1822,36;1835,2;1822,36;1833,87;0,63;1064179,95
XZAG;CBX;HRZB00ICBEX6;15.2.2021;1813,98;1833,53;1813,63;1822,36;0,47;1276011,21
XZAG;CBX;HRZB00ICBEX6;12.2.2021;1804,68;1816,82;1804,68;1813,78;0,5;631584,02
XZAG;CBX;HRZB00ICBEX6;11.2.2021;1801,47;1809,07;1800,26;1804,68;0,18;1215135,49
XZAG;CBX;HRZB00ICBEX6;10.2.2021;1788,04;1802,29;1786,01;1801,47;0,75;1218486,34
XZAG;CBX;HRZB00ICBEX6;9.2.2021;1792,93;1796,92;1786,22;1788,04;-0,27;1120096,32
XZAG;CBX;HRZB00ICBEX6;8.2.2021;1791,56;1796,73;1788,84;1792,93;0,15;1244803,78
XZAG;CBX;HRZB00ICBEX6;5.2.2021;1790,43;1794,18;1785,56;1790,28;-0,03;333238,71
XZAG;CBX;HRZB00ICBEX6;4.2.2021;1788,11;1791,65;1785,65;1790,88;0,19;463499,6
XZAG;CBX;HRZB00ICBEX6;3.2.2021;1795,3;1803,55;1787,49;1787,49;-0,42;465270,02
XZAG;CBX;HRZB00ICBEX6;2.2.2021;1792,14;1798,61;1789;1795,04;0,11;936640,23
XZAG;CBX;HRZB00ICBEX6;1.2.2021;1787,19;1795,21;1785,02;1793,1;0,38;425798,01
XZAG;CBX;HRZB00ICBEX6;29.1.2021;1789,49;1790,24;1783,65;1786,24;-0,18;318795,57
XZAG;CBX;HRZB00ICBEX6;28.1.2021;1799,94;1799,94;1785,25;1789,49;-0,51;724305,61
XZAG;CBX;HRZB00ICBEX6;27.1.2021;1792,2;1802,08;1791,05;1798,6;0,37;644958,05
XZAG;CBX;HRZB00ICBEX6;26.1.2021;1779,28;1793,13;1778,81;1791,94;0,72;325958,62
XZAG;CBX;HRZB00ICBEX6;25.1.2021;1793,57;1794,28;1774,91;1779,19;-0,79;851817,45
XZAG;CBX;HRZB00ICBEX6;22.1.2021;1810,2;1810,62;1787,92;1793,35;-0,82;657068,81
XZAG;CBX;HRZB00ICBEX6;21.1.2021;1823,17;1825,54;1806,88;1808,19;-0,78;758669,41
XZAG;CBX;HRZB00ICBEX6;20.1.2021;1817,88;1829,88;1817,26;1822,34;0,24;465504,29
XZAG;CBX;HRZB00ICBEX6;19.1.2021;1819,99;1822,25;1817,1;1817,97;-0,11;989934,99
XZAG;CBX;HRZB00ICBEX6;18.1.2021;1827,63;1827,63;1816,48;1819,99;-0,42;737316,29
XZAG;CBX;HRZB00ICBEX6;15.1.2021;1821,81;1831,05;1819,93;1827,63;0,32;752369,99
XZAG;CBX;HRZB00ICBEX6;14.1.2021;1823,06;1825,63;1819,76;1821,81;-0,07;550895,33
XZAG;CBX;HRZB00ICBEX6;13.1.2021;1818,92;1829,79;1818,92;1823,06;0,25;907391,42
XZAG;CBX;HRZB00ICBEX6;12.1.2021;1809,09;1818,47;1807,35;1818,47;0,55;545127,14
XZAG;CBX;HRZB00ICBEX6;11.1.2021;1807,01;1817,81;1802,54;1808,61;0,13;831316,51
XZAG;CBX;HRZB00ICBEX6;8.1.2021;1785,84;1806,24;1783,67;1806,24;1,14;1396637,62
XZAG;CBX;HRZB00ICBEX6;7.1.2021;1765,6;1786,19;1765,6;1785,84;1,13;1020918,4
XZAG;CBX;HRZB00ICBEX6;5.1.2021;1745,33;1766,47;1745,33;1765,8;1,25;1231489,77
XZAG;CBX;HRZB00ICBEX6;4.1.2021;1738,84;1748,01;1734,24;1743,99;0,27;562937,32
XZAG;CBX;HRZB00ICBEX6;30.12.2020;1745,08;1746,48;1739,23;1739,29;-0,22;360228,17
XZAG;CBX;HRZB00ICBEX6;29.12.2020;1742,43;1752,02;1742,43;1743,07;-0,01;388252,71
XZAG;CBX;HRZB00ICBEX6;28.12.2020;1725,11;1743,57;1725,11;1743,25;1,05;587754,57
XZAG;CBX;HRZB00ICBEX6;23.12.2020;1726,52;1726,52;1713,9;1725,11;-0,08;194564,89
XZAG;CBX;HRZB00ICBEX6;22.12.2020;1714,78;1728,5;1714,53;1726,52;0,68;555969,45
XZAG;CBX;HRZB00ICBEX6;21.12.2020;1719,37;1719,37;1701,44;1714,78;-0,5;870002,48
XZAG;CBX;HRZB00ICBEX6;18.12.2020;1701,78;1723,39;1700,28;1723,39;1,27;1219998,69
XZAG;CBX;HRZB00ICBEX6;17.12.2020;1713,55;1717,67;1700,2;1701,78;-0,7;1489215,86
XZAG;CBX;HRZB00ICBEX6;16.12.2020;1724,53;1734,93;1712,81;1713,76;-0,63;944348,24
XZAG;CBX;HRZB00ICBEX6;15.12.2020;1738,94;1745,3;1723,9;1724,56;-0,76;512026,16
XZAG;CBX;HRZB00ICBEX6;14.12.2020;1743,78;1750,84;1727,57;1737,68;-0,35;581932,19
XZAG;CBX;HRZB00ICBEX6;11.12.2020;1765,06;1765,06;1739,98;1743,83;-1,25;650184,33
XZAG;CBX;HRZB00ICBEX6;10.12.2020;1764,53;1767,32;1759,29;1765,88;0,08;453141,21
XZAG;CBX;HRZB00ICBEX6;9.12.2020;1757,77;1767,55;1757,27;1764,53;0,38;741294,13
XZAG;CBX;HRZB00ICBEX6;8.12.2020;1758,05;1766,18;1756,12;1757,91;-0,01;826510,78
XZAG;CBX;HRZB00ICBEX6;7.12.2020;1750,9;1762,46;1750,9;1758,09;0,56;684772,15
XZAG;CBX;HRZB00ICBEX6;4.12.2020;1743,08;1751,55;1741,21;1748,38;0,31;290017,96
XZAG;CBX;HRZB00ICBEX6;3.12.2020;1749,58;1751,8;1743,02;1743,02;-0,37;336184,15
XZAG;CBX;HRZB00ICBEX6;2.12.2020;1716,11;1754,85;1716,11;1749,58;2;1489066,59
XZAG;CBX;HRZB00ICBEX6;1.12.2020;1702,31;1715,22;1694,77;1715,22;0,75;710244,33
XZAG;CBX;HRZB00ICBEX6;30.11.2020;1686,79;1702,37;1684,09;1702,37;0,92;1283952,37
XZAG;CBX;HRZB00ICBEX6;27.11.2020;1692,25;1692,25;1681,15;1686,79;-0,32;390327,66
XZAG;CBX;HRZB00ICBEX6;26.11.2020;1698,5;1699,88;1689,84;1692,25;-0,41;418243,92
XZAG;CBX;HRZB00ICBEX6;25.11.2020;1690,25;1701,58;1690,25;1699,22;0,53;624379,61
XZAG;CBX;HRZB00ICBEX6;24.11.2020;1696,08;1704,84;1690,23;1690,23;-0,34;919579,03
XZAG;CBX;HRZB00ICBEX6;23.11.2020;1686,61;1698,25;1686,38;1696,08;0,63;787051,84
XZAG;CBX;HRZB00ICBEX6;20.11.2020;1690,42;1690,73;1673,78;1685,47;-0,17;915967,87
XZAG;CBX;HRZB00ICBEX6;19.11.2020;1695,42;1697,34;1684,21;1688,41;-0,41;872100,37
XZAG;CBX;HRZB00ICBEX6;17.11.2020;1671,56;1700,04;1671,22;1695,34;1,3;2002573,57
XZAG;CBX;HRZB00ICBEX6;16.11.2020;1643,38;1686,98;1643,38;1673,57;1,96;3003830,29
XZAG;CBX;HRZB00ICBEX6;13.11.2020;1645,76;1649,08;1640,81;1641,37;-0,22;608502,03
XZAG;CBX;HRZB00ICBEX6;12.11.2020;1634,9;1644,94;1634,07;1644,94;0,58;742061,48
XZAG;CBX;HRZB00ICBEX6;11.11.2020;1637,66;1639,84;1629,48;1635,38;-0,11;1473563,15
XZAG;CBX;HRZB00ICBEX6;10.11.2020;1637,72;1640,32;1629,77;1637,25;0,05;1072043,78
XZAG;CBX;HRZB00ICBEX6;9.11.2020;1586,57;1636,38;1586,19;1636,38;3,09;1880084,26
XZAG;CBX;HRZB00ICBEX6;6.11.2020;1591,28;1593,67;1581,95;1587,33;-0,25;911795,51
XZAG;CBX;HRZB00ICBEX6;5.11.2020;1581,38;1594,96;1581,38;1591,28;0,63;654844,73
XZAG;CBX;HRZB00ICBEX6;4.11.2020;1578,29;1581,38;1575,51;1581,38;0,14;216034,54
XZAG;CBX;HRZB00ICBEX6;3.11.2020;1568,53;1581,22;1568,07;1579,18;0,8;683913,17
XZAG;CBX;HRZB00ICBEX6;2.11.2020;1574,48;1575,86;1563,23;1566,63;-0,51;436363,3
XZAG;CBX;HRZB00ICBEX6;30.10.2020;1562,28;1574,89;1561,61;1574,68;0,82;541155,27
XZAG;CBX;HRZB00ICBEX6;29.10.2020;1575,25;1575,25;1560,28;1561,81;-0,85;625081,7
XZAG;CBX;HRZB00ICBEX6;28.10.2020;1591,54;1592,95;1568,21;1575,25;-1,03;855730,8
XZAG;CBX;HRZB00ICBEX6;27.10.2020;1589,06;1594,88;1585,68;1591,64;0,16;1224849,01
XZAG;CBX;HRZB00ICBEX6;26.10.2020;1600,71;1601,22;1586,13;1589,06;-0,73;1038990,22
XZAG;CBX;HRZB00ICBEX6;23.10.2020;1602,81;1605,31;1600,52;1600,71;-0,1;323406,31
XZAG;CBX;HRZB00ICBEX6;22.10.2020;1599,07;1602,37;1596,28;1602,37;0,23;320661,43
XZAG;CBX;HRZB00ICBEX6;21.10.2020;1599,05;1601,75;1596,33;1598,66;-0,01;581994,04
XZAG;CBX;HRZB00ICBEX6;20.10.2020;1604,38;1604,59;1595,7;1598,81;-0,26;480418,77
XZAG;CBX;HRZB00ICBEX6;19.10.2020;1605,95;1607,28;1599,38;1602,95;-0,15;518158,06
XZAG;CBX;HRZB00ICBEX6;16.10.2020;1603,97;1605,44;1602,49;1605,28;0,08;165131,77
XZAG;CBX;HRZB00ICBEX6;15.10.2020;1611,72;1611,94;1601,25;1603,97;-0,48;390829,54
XZAG;CBX;HRZB00ICBEX6;14.10.2020;1610,86;1612,43;1599,72;1611,72;0,04;520138,9
XZAG;CBX;HRZB00ICBEX6;13.10.2020;1615,86;1616,23;1606,51;1611,02;-0,3;229234,67
XZAG;CBX;HRZB00ICBEX6;12.10.2020;1616,96;1617,29;1613,72;1615,86;0,01;246700,9
XZAG;CBX;HRZB00ICBEX6;9.10.2020;1616;1616,53;1609,35;1615,69;-0,02;352145,3
XZAG;CBX;HRZB00ICBEX6;8.10.2020;1611,53;1616,15;1606,23;1615,94;0,27;410171,4
XZAG;CBX;HRZB00ICBEX6;7.10.2020;1618,27;1620,06;1607,66;1611,53;-0,41;293360,73
XZAG;CBX;HRZB00ICBEX6;6.10.2020;1612,59;1618,24;1612,3;1618,24;0,35;662922,37
XZAG;CBX;HRZB00ICBEX6;5.10.2020;1608,91;1612,59;1604,6;1612,59;0,23;215130,82
XZAG;CBX;HRZB00ICBEX6;2.10.2020;1607,53;1610,71;1605,09;1608,86;0,03;515498,48
XZAG;CBX;HRZB00ICBEX6;1.10.2020;1608,17;1614,49;1605,95;1608,3;-0,01;422608,71
XZAG;CBX;HRZB00ICBEX6;30.9.2020;1607,8;1611,48;1600,4;1608,54;0,04;476855,79
XZAG;CBX;HRZB00ICBEX6;29.9.2020;1620,82;1621,93;1606,37;1607,9;-0,79;622319,69
XZAG;CBX;HRZB00ICBEX6;28.9.2020;1618,76;1623,16;1616,22;1620,71;0,12;388201,83
XZAG;CBX;HRZB00ICBEX6;25.9.2020;1638;1638,53;1618,62;1618,76;-1,18;811661,79
XZAG;CBX;HRZB00ICBEX6;24.9.2020;1645,58;1645,58;1628,81;1638,11;-0,45;1205383,17
XZAG;CBX;HRZB00ICBEX6;23.9.2020;1620,03;1645,58;1620,03;1645,58;1,64;996961,76
XZAG;CBX;HRZB00ICBEX6;22.9.2020;1613,29;1624,96;1612,81;1619;0,31;684914,04
XZAG;CBX;HRZB00ICBEX6;21.9.2020;1611,84;1614,73;1597,86;1613,96;0,12;644529,8
XZAG;CBX;HRZB00ICBEX6;18.9.2020;1610,57;1613,2;1610,2;1612,09;0,09;169461,27
XZAG;CBX;HRZB00ICBEX6;17.9.2020;1616,48;1616,56;1609,69;1610,57;-0,37;165820,56
XZAG;CBX;HRZB00ICBEX6;16.9.2020;1617,08;1619,13;1613,24;1616,48;-0,04;300655,11
XZAG;CBX;HRZB00ICBEX6;15.9.2020;1608,78;1618,19;1608,77;1617,08;0,52;491114,43
XZAG;CBX;HRZB00ICBEX6;14.9.2020;1610,1;1610,65;1603,96;1608,78;-0,08;501969,99
XZAG;CBX;HRZB00ICBEX6;11.9.2020;1606,65;1614,36;1602,95;1610,09;0,22;596154,79
XZAG;CBX;HRZB00ICBEX6;10.9.2020;1605,17;1611,33;1604,26;1606,54;0,09;960030,15
XZAG;CBX;HRZB00ICBEX6;9.9.2020;1593,1;1610,4;1589,44;1605,17;0,76;1305435,86
XZAG;CBX;HRZB00ICBEX6;8.9.2020;1601,43;1601,43;1590,66;1593,1;-0,57;455691,28
XZAG;CBX;HRZB00ICBEX6;7.9.2020;1608,77;1608,77;1602,14;1602,28;-0,4;295275,2
XZAG;CBX;HRZB00ICBEX6;4.9.2020;1623,56;1623,56;1607,05;1608,77;-0,98;1002301,57
XZAG;CBX;HRZB00ICBEX6;3.9.2020;1625,69;1628,81;1622,13;1624,65;0;306657,15
XZAG;CBX;HRZB00ICBEX6;2.9.2020;1627,3;1629,08;1621,9;1624,6;-0,08;832911,9
XZAG;CBX;HRZB00ICBEX6;1.9.2020;1617,09;1625,92;1615,96;1625,92;0,55;846992,49
XZAG;CBX;HRZB00ICBEX6;31.8.2020;1606,81;1618,67;1606,28;1617,09;0,65;1341458,58
XZAG;CBX;HRZB00ICBEX6;28.8.2020;1616,34;1616,66;1602,61;1606,72;-0,6;1766961,39
XZAG;CBX;HRZB00ICBEX6;27.8.2020;1615,22;1617,62;1611,42;1616,34;0,13;663525,13
XZAG;CBX;HRZB00ICBEX6;26.8.2020;1617,43;1623,75;1613,16;1614,17;-0,17;1040242,07
XZAG;CBX;HRZB00ICBEX6;25.8.2020;1609,04;1618,31;1609,04;1616,99;0,5;1005704,84
XZAG;CBX;HRZB00ICBEX6;24.8.2020;1597,8;1609,03;1596,89;1609;0,61;556786,47
XZAG;CBX;HRZB00ICBEX6;21.8.2020;1595,94;1599,87;1595,41;1599,18;0,2;489186,79
XZAG;CBX;HRZB00ICBEX6;20.8.2020;1593,21;1598,38;1589,53;1595,94;0,14;464629,8
XZAG;CBX;HRZB00ICBEX6;19.8.2020;1601,05;1602,75;1593,39;1593,75;-0,46;1020448,48
XZAG;CBX;HRZB00ICBEX6;18.8.2020;1597,66;1603,58;1597,51;1601,05;0,21;508780,85
XZAG;CBX;HRZB00ICBEX6;17.8.2020;1602,36;1602,36;1591,24;1597,67;-0,31;360398,38
XZAG;CBX;HRZB00ICBEX6;14.8.2020;1602,85;1603,18;1598,13;1602,57;-0,11;665672,7
XZAG;CBX;HRZB00ICBEX6;13.8.2020;1607,94;1611,41;1602,43;1604,4;-0,15;517628,87
XZAG;CBX;HRZB00ICBEX6;12.8.2020;1598,88;1608,48;1598,35;1606,84;0,52;342087,17
XZAG;CBX;HRZB00ICBEX6;11.8.2020;1590,15;1598,59;1590,15;1598,49;0,46;412956,94
XZAG;CBX;HRZB00ICBEX6;10.8.2020;1576,92;1591,5;1575,14;1591,24;0,94;554008,63
XZAG;CBX;HRZB00ICBEX6;7.8.2020;1590,07;1594,49;1576,45;1576,45;-0,85;831918,79
XZAG;CBX;HRZB00ICBEX6;6.8.2020;1582,51;1593,75;1581,03;1589,98;0,56;679372,84
XZAG;CBX;HRZB00ICBEX6;4.8.2020;1582;1587,12;1576,78;1581,13;-0,05;558409,74
XZAG;CBX;HRZB00ICBEX6;3.8.2020;1574,32;1581,87;1573,68;1581,87;0,51;573672,87
XZAG;CBX;HRZB00ICBEX6;31.7.2020;1577,65;1581,09;1573,77;1573,77;-0,24;734732,67
XZAG;CBX;HRZB00ICBEX6;30.7.2020;1581,81;1583,2;1575,98;1577,54;-0,22;955071,28
XZAG;CBX;HRZB00ICBEX6;29.7.2020;1582,68;1586,77;1580,02;1580,98;-0,11;347888,25
XZAG;CBX;HRZB00ICBEX6;28.7.2020;1588,39;1588,58;1579,14;1582,68;-0,31;398812,83
XZAG;CBX;HRZB00ICBEX6;27.7.2020;1589,43;1589,43;1579,99;1587,67;-0,48;460510,64
XZAG;CBX;HRZB00ICBEX6;24.7.2020;1608,99;1608,99;1593,96;1595,26;-0,92;550566,55
XZAG;CBX;HRZB00ICBEX6;23.7.2020;1604,59;1610,04;1603,08;1610,04;0,33;334592,05
XZAG;CBX;HRZB00ICBEX6;22.7.2020;1605,46;1606,9;1600,86;1604,78;0,04;654155,87
XZAG;CBX;HRZB00ICBEX6;21.7.2020;1595,49;1606,43;1594,45;1604,08;0,75;982104,92
XZAG;CBX;HRZB00ICBEX6;20.7.2020;1604,97;1606,73;1583,65;1592,21;-0,86;1100882,31
XZAG;CBX;HRZB00ICBEX6;17.7.2020;1608,68;1608,68;1603,54;1606,03;-0,19;1373369,4
XZAG;CBX;HRZB00ICBEX6;16.7.2020;1607,99;1614,47;1605,15;1609,1;0,1;309466,81
XZAG;CBX;HRZB00ICBEX6;15.7.2020;1606,64;1613,12;1606,49;1607,57;0,06;232495,08
XZAG;CBX;HRZB00ICBEX6;14.7.2020;1612,18;1612,42;1599,61;1606,64;-0,34;350079,3
